timestamp;customer_no;location
2019-09-06 07:42:00;55;checkout
2019-09-06 07:42:00;56;drinks
2019-09-06 07:42:00;60;spices
2019-09-06 07:42:00;61;drinks
2019-09-06 07:42:00;62;fruit
2019-09-06 07:42:00;65;spices
2019-09-06 07:42:00;69;spices
2019-09-06 07:42:00;71;dairy
2019-09-06 07:43:00;50;checkout
2019-09-06 07:43:00;51;dairy
2019-09-06 07:43:00;58;checkout
2019-09-06 07:43:00;59;fruit
2019-09-06 07:43:00;60;checkout
2019-09-06 07:43:00;62;dairy
2019-09-06 07:43:00;69;checkout
2019-09-06 07:43:00;71;checkout
2019-09-06 07:43:00;72;spices
2019-09-06 07:44:00;63;fruit
2019-09-06 07:44:00;65;dairy
2019-09-06 07:44:00;72;drinks
2019-09-06 07:45:00;63;drinks
2019-09-06 07:45:00;70;dairy
2019-09-06 07:46:00;65;checkout
2019-09-06 07:46:00;67;fruit
2019-09-06 07:47:00;63;checkout
2019-09-06 07:47:00;64;checkout
2019-09-06 07:47:00;67;checkout
2019-09-06 07:47:00;68;checkout
2019-09-06 07:47:00;70;drinks
2019-09-06 07:47:00;72;checkout
2019-09-06 07:48:00;51;spices
2019-09-06 07:48:00;56;checkout
2019-09-06 07:48:00;61;checkout
2019-09-06 07:48:00;70;checkout
2019-09-06 07:48:00;73;spices
2019-09-06 07:48:00;74;fruit
2019-09-06 07:48:00;75;drinks
2019-09-06 07:48:00;76;fruit
2019-09-06 07:49:00;54;drinks
2019-09-06 07:49:00;62;spices
2019-09-06 07:49:00;74;spices
2019-09-06 07:49:00;77;fruit
2019-09-06 07:49:00;78;drinks
2019-09-06 07:49:00;79;dairy
2019-09-06 07:49:00;80;drinks
2019-09-06 07:50:00;51;checkout
2019-09-06 07:50:00;62;checkout
2019-09-06 07:50:00;73;checkout
2019-09-06 07:50:00;76;checkout
2019-09-06 07:50:00;79;drinks
2019-09-06 07:50:00;80;checkout
2019-09-06 07:51:00;74;dairy
2019-09-06 07:51:00;75;checkout
2019-09-06 07:51:00;81;fruit
2019-09-06 07:51:00;82;drinks
2019-09-06 07:52:00;54;spices
2019-09-06 07:52:00;59;checkout
2019-09-06 07:52:00;78;checkout
2019-09-06 07:52:00;79;checkout
2019-09-06 07:53:00;54;fruit
2019-09-06 07:53:00;83;drinks
2019-09-06 07:53:00;84;spices
2019-09-06 07:53:00;85;fruit
2019-09-06 07:53:00;86;dairy
2019-09-06 07:53:00;87;drinks
2019-09-06 07:53:00;88;spices
2019-09-06 07:54:00;54;checkout
2019-09-06 07:54:00;81;checkout
2019-09-06 07:54:00;82;checkout
2019-09-06 07:54:00;84;dairy
2019-09-06 07:54:00;85;spices
2019-09-06 07:54:00;86;fruit
2019-09-06 07:54:00;87;checkout
2019-09-06 07:54:00;88;checkout
2019-09-06 07:55:00;77;checkout
2019-09-06 07:55:00;83;checkout
2019-09-06 07:55:00;85;drinks
2019-09-06 07:56:00;74;drinks
2019-09-06 07:56:00;89;fruit
2019-09-06 07:57:00;84;fruit
2019-09-06 07:57:00;86;checkout
2019-09-06 07:57:00;89;checkout
2019-09-06 07:57:00;90;dairy
2019-09-06 07:57:00;91;drinks
2019-09-06 07:57:00;92;fruit
2019-09-06 07:57:00;93;fruit
2019-09-06 07:58:00;85;fruit
2019-09-06 07:58:00;93;spices
2019-09-06 07:58:00;94;spices
2019-09-06 07:59:00;91;dairy
2019-09-06 07:59:00;94;checkout
2019-09-06 08:00:00;74;fruit
2019-09-06 08:00:00;91;drinks
2019-09-06 08:00:00;93;drinks
2019-09-06 08:01:00;85;dairy
2019-09-06 08:01:00;91;checkout
2019-09-06 08:01:00;92;drinks
2019-09-06 08:01:00;95;dairy
2019-09-06 08:01:00;96;spices
2019-09-06 08:01:00;97;dairy
2019-09-06 08:02:00;85;fruit
2019-09-06 08:02:00;92;checkout
2019-09-06 08:02:00;96;checkout
2019-09-06 08:02:00;97;fruit
2019-09-06 08:02:00;98;dairy
2019-09-06 08:02:00;99;dairy
2019-09-06 08:03:00;74;drinks
2019-09-06 08:03:00;84;checkout
2019-09-06 08:03:00;90;spices
2019-09-06 08:03:00;95;drinks
2019-09-06 08:03:00;97;drinks
2019-09-06 08:03:00;100;fruit
2019-09-06 08:03:00;101;dairy
2019-09-06 08:04:00;74;checkout
2019-09-06 08:04:00;85;checkout
2019-09-06 08:04:00;97;checkout
2019-09-06 08:04:00;100;checkout
2019-09-06 08:04:00;102;fruit
2019-09-06 08:04:00;103;spices
2019-09-06 08:05:00;90;dairy
2019-09-06 08:05:00;93;checkout
2019-09-06 08:05:00;95;checkout
2019-09-06 08:05:00;98;checkout
2019-09-06 08:05:00;104;dairy
2019-09-06 08:06:00;102;dairy
2019-09-06 08:06:00;103;dairy
2019-09-06 08:06:00;104;drinks
2019-09-06 08:07:00;101;checkout
2019-09-06 08:07:00;104;dairy
2019-09-06 08:08:00;104;spices
2019-09-06 08:08:00;105;spices
2019-09-06 08:08:00;106;fruit
2019-09-06 08:08:00;107;fruit
2019-09-06 08:09:00;90;checkout
2019-09-06 08:09:00;99;checkout
2019-09-06 08:09:00;105;fruit
2019-09-06 08:09:00;106;dairy
2019-09-06 08:09:00;107;checkout
2019-09-06 08:10:00;105;dairy
2019-09-06 08:10:00;108;dairy
2019-09-06 08:10:00;109;dairy
2019-09-06 08:10:00;110;spices
2019-09-06 08:11:00;104;checkout
2019-09-06 08:11:00;106;spices
2019-09-06 08:11:00;108;checkout
2019-09-06 08:11:00;110;dairy
2019-09-06 08:11:00;111;fruit
2019-09-06 08:11:00;112;dairy
2019-09-06 08:11:00;113;dairy
2019-09-06 08:11:00;114;dairy
2019-09-06 08:12:00;106;dairy
2019-09-06 08:12:00;111;dairy
2019-09-06 08:12:00;113;spices
2019-09-06 08:12:00;115;fruit
2019-09-06 08:12:00;116;fruit
2019-09-06 08:13:00;102;fruit
2019-09-06 08:13:00;112;checkout
2019-09-06 08:13:00;113;dairy
2019-09-06 08:13:00;115;checkout
2019-09-06 08:13:00;117;dairy
2019-09-06 08:13:00;118;dairy
2019-09-06 08:13:00;119;dairy
2019-09-06 08:14:00;106;drinks
2019-09-06 08:14:00;113;spices
2019-09-06 08:14:00;120;dairy
2019-09-06 08:14:00;121;fruit
2019-09-06 08:15:00;109;drinks
2019-09-06 08:15:00;113;drinks
2019-09-06 08:15:00;116;checkout
2019-09-06 08:15:00;117;checkout
2019-09-06 08:15:00;121;checkout
2019-09-06 08:15:00;122;fruit
2019-09-06 08:16:00;109;fruit
2019-09-06 08:16:00;110;checkout
2019-09-06 08:16:00;113;checkout
2019-09-06 08:16:00;114;checkout
2019-09-06 08:16:00;120;checkout
2019-09-06 08:16:00;122;drinks
2019-09-06 08:16:00;123;dairy
2019-09-06 08:16:00;124;fruit
2019-09-06 08:16:00;125;fruit
2019-09-06 08:17:00;111;spices
2019-09-06 08:17:00;123;checkout
2019-09-06 08:17:00;124;drinks
2019-09-06 08:17:00;126;fruit
2019-09-06 08:17:00;127;spices
2019-09-06 08:17:00;128;fruit
2019-09-06 08:17:00;129;spices
2019-09-06 08:17:00;130;spices
2019-09-06 08:17:00;131;fruit
2019-09-06 08:18:00;103;checkout
2019-09-06 08:18:00;105;checkout
2019-09-06 08:18:00;106;checkout
2019-09-06 08:18:00;111;drinks
2019-09-06 08:18:00;127;fruit
2019-09-06 08:18:00;128;dairy
2019-09-06 08:18:00;129;drinks
2019-09-06 08:18:00;130;checkout
2019-09-06 08:18:00;131;drinks
2019-09-06 08:18:00;132;fruit
2019-09-06 08:19:00;109;dairy
2019-09-06 08:19:00;124;spices
2019-09-06 08:19:00;125;dairy
2019-09-06 08:19:00;126;dairy
2019-09-06 08:19:00;127;checkout
2019-09-06 08:19:00;131;fruit
2019-09-06 08:19:00;133;fruit
2019-09-06 08:19:00;134;dairy
2019-09-06 08:20:00;111;fruit
2019-09-06 08:20:00;119;drinks
2019-09-06 08:20:00;131;spices
2019-09-06 08:20:00;135;spices
2019-09-06 08:20:00;136;dairy
2019-09-06 08:20:00;137;dairy
2019-09-06 08:20:00;138;fruit
2019-09-06 08:20:00;139;drinks
2019-09-06 08:21:00;102;dairy
2019-09-06 08:21:00;109;checkout
2019-09-06 08:21:00;119;fruit
2019-09-06 08:21:00;122;spices
2019-09-06 08:21:00;124;checkout
2019-09-06 08:21:00;131;dairy
2019-09-06 08:21:00;132;checkout
2019-09-06 08:21:00;136;checkout
2019-09-06 08:21:00;137;drinks
2019-09-06 08:21:00;140;fruit
2019-09-06 08:21:00;141;dairy
2019-09-06 08:21:00;142;dairy
2019-09-06 08:21:00;143;fruit
2019-09-06 08:21:00;144;fruit
2019-09-06 08:22:00;119;checkout
2019-09-06 08:22:00;122;checkout
2019-09-06 08:22:00;128;checkout
2019-09-06 08:22:00;131;spices
2019-09-06 08:22:00;134;checkout
2019-09-06 08:22:00;135;dairy
2019-09-06 08:22:00;137;fruit
2019-09-06 08:22:00;142;drinks
2019-09-06 08:22:00;143;drinks
2019-09-06 08:22:00;145;dairy
2019-09-06 08:22:00;146;spices
2019-09-06 08:22:00;147;fruit
2019-09-06 08:22:00;148;fruit
2019-09-06 08:22:00;149;drinks
2019-09-06 08:23:00;102;fruit
2019-09-06 08:23:00;129;spices
2019-09-06 08:23:00;135;fruit
2019-09-06 08:23:00;138;checkout
2019-09-06 08:23:00;143;checkout
2019-09-06 08:23:00;144;spices
2019-09-06 08:23:00;149;fruit
2019-09-06 08:24:00;102;dairy
2019-09-06 08:24:00;118;drinks
2019-09-06 08:24:00;131;dairy
2019-09-06 08:24:00;146;checkout
2019-09-06 08:24:00;147;checkout
2019-09-06 08:24:00;149;dairy
2019-09-06 08:24:00;150;fruit
2019-09-06 08:24:00;151;dairy
2019-09-06 08:24:00;152;fruit
2019-09-06 08:25:00;118;checkout
2019-09-06 08:25:00;126;checkout
2019-09-06 08:25:00;129;drinks
2019-09-06 08:25:00;133;spices
2019-09-06 08:25:00;135;checkout
2019-09-06 08:25:00;140;checkout
2019-09-06 08:25:00;144;dairy
2019-09-06 08:25:00;148;checkout
2019-09-06 08:25:00;150;checkout
2019-09-06 08:25:00;152;checkout
2019-09-06 08:25:00;153;fruit
2019-09-06 08:25:00;154;dairy
2019-09-06 08:26:00;102;fruit
2019-09-06 08:26:00;133;checkout
2019-09-06 08:26:00;137;dairy
2019-09-06 08:26:00;139;spices
2019-09-06 08:26:00;153;dairy
2019-09-06 08:27:00;111;checkout
2019-09-06 08:27:00;125;spices
2019-09-06 08:27:00;129;checkout
2019-09-06 08:27:00;137;checkout
2019-09-06 08:27:00;141;checkout
2019-09-06 08:27:00;145;spices
2019-09-06 08:27:00;151;checkout
2019-09-06 08:27:00;155;drinks
2019-09-06 08:27:00;156;fruit
2019-09-06 08:28:00;139;checkout
2019-09-06 08:28:00;145;dairy
2019-09-06 08:28:00;155;checkout
2019-09-06 08:28:00;156;checkout
2019-09-06 08:28:00;157;dairy
2019-09-06 08:28:00;158;drinks
2019-09-06 08:28:00;159;spices
2019-09-06 08:29:00;131;drinks
2019-09-06 08:29:00;142;checkout
2019-09-06 08:29:00;153;checkout
2019-09-06 08:29:00;159;drinks
2019-09-06 08:29:00;160;drinks
2019-09-06 08:29:00;161;drinks
2019-09-06 08:30:00;125;checkout
2019-09-06 08:30:00;131;checkout
2019-09-06 08:30:00;157;spices
2019-09-06 08:30:00;162;spices
2019-09-06 08:30:00;163;drinks
2019-09-06 08:30:00;164;fruit
2019-09-06 08:30:00;165;drinks
2019-09-06 08:30:00;166;spices
2019-09-06 08:31:00;102;drinks
2019-09-06 08:31:00;159;spices
2019-09-06 08:31:00;160;spices
2019-09-06 08:31:00;161;fruit
2019-09-06 08:31:00;164;checkout
2019-09-06 08:31:00;165;checkout
2019-09-06 08:31:00;166;checkout
2019-09-06 08:32:00;159;dairy
2019-09-06 08:32:00;161;drinks
2019-09-06 08:32:00;162;drinks
2019-09-06 08:32:00;163;checkout
2019-09-06 08:32:00;167;fruit
2019-09-06 08:32:00;168;drinks
2019-09-06 08:33:00;102;fruit
2019-09-06 08:33:00;159;spices
2019-09-06 08:33:00;160;dairy
2019-09-06 08:33:00;161;spices
2019-09-06 08:33:00;169;spices
2019-09-06 08:33:00;170;dairy
2019-09-06 08:33:00;171;fruit
2019-09-06 08:34:00;145;fruit
2019-09-06 08:34:00;149;fruit
2019-09-06 08:34:00;154;checkout
2019-09-06 08:34:00;157;drinks
2019-09-06 08:34:00;158;fruit
2019-09-06 08:34:00;161;drinks
2019-09-06 08:34:00;162;spices
2019-09-06 08:34:00;169;checkout
2019-09-06 08:34:00;172;fruit
2019-09-06 08:34:00;173;drinks
2019-09-06 08:35:00;144;fruit
2019-09-06 08:35:00;145;drinks
2019-09-06 08:35:00;157;checkout
2019-09-06 08:35:00;158;checkout
2019-09-06 08:35:00;162;fruit
2019-09-06 08:35:00;172;drinks
2019-09-06 08:35:00;173;checkout
2019-09-06 08:35:00;174;fruit
2019-09-06 08:36:00;144;checkout
2019-09-06 08:36:00;149;spices
2019-09-06 08:36:00;161;fruit
2019-09-06 08:36:00;162;dairy
2019-09-06 08:36:00;174;drinks
2019-09-06 08:36:00;175;spices
2019-09-06 08:36:00;176;drinks
2019-09-06 08:37:00;145;checkout
2019-09-06 08:37:00;149;checkout
2019-09-06 08:37:00;160;fruit
2019-09-06 08:37:00;168;checkout
2019-09-06 08:37:00;171;checkout
2019-09-06 08:37:00;172;checkout
2019-09-06 08:38:00;159;fruit
2019-09-06 08:38:00;160;drinks
2019-09-06 08:38:00;161;checkout
2019-09-06 08:38:00;162;checkout
2019-09-06 08:38:00;167;spices
2019-09-06 08:38:00;174;spices
2019-09-06 08:38:00;175;checkout
2019-09-06 08:38:00;176;dairy
2019-09-06 08:38:00;177;dairy
2019-09-06 08:38:00;178;drinks
2019-09-06 08:38:00;179;fruit
2019-09-06 08:38:00;180;dairy
2019-09-06 08:39:00;159;checkout
2019-09-06 08:39:00;167;drinks
2019-09-06 08:39:00;174;checkout
2019-09-06 08:39:00;176;fruit
2019-09-06 08:39:00;177;drinks
2019-09-06 08:39:00;179;dairy
2019-09-06 08:39:00;180;spices
2019-09-06 08:39:00;181;dairy
2019-09-06 08:39:00;182;dairy
2019-09-06 08:39:00;183;dairy
2019-09-06 08:40:00;167;spices
2019-09-06 08:40:00;176;checkout
2019-09-06 08:40:00;177;fruit
2019-09-06 08:40:00;179;fruit
2019-09-06 08:40:00;180;fruit
2019-09-06 08:40:00;184;dairy
2019-09-06 08:40:00;185;fruit
2019-09-06 08:40:00;186;drinks
2019-09-06 08:40:00;187;fruit
2019-09-06 08:40:00;188;drinks
2019-09-06 08:40:00;189;fruit
2019-09-06 08:41:00;177;checkout
2019-09-06 08:41:00;178;spices
2019-09-06 08:41:00;179;checkout
2019-09-06 08:41:00;180;dairy
2019-09-06 08:41:00;185;checkout
2019-09-06 08:41:00;188;spices
2019-09-06 08:41:00;189;spices
2019-09-06 08:41:00;190;spices
2019-09-06 08:41:00;191;drinks
2019-09-06 08:41:00;192;dairy
2019-09-06 08:41:00;193;fruit
2019-09-06 08:42:00;102;dairy
2019-09-06 08:42:00;167;dairy
2019-09-06 08:42:00;178;checkout
2019-09-06 08:42:00;188;drinks
2019-09-06 08:42:00;194;drinks
2019-09-06 08:42:00;195;spices
2019-09-06 08:43:00;102;drinks
2019-09-06 08:43:00;167;fruit
2019-09-06 08:43:00;187;dairy
2019-09-06 08:43:00;190;fruit
2019-09-06 08:43:00;191;spices
2019-09-06 08:43:00;193;checkout
2019-09-06 08:43:00;194;checkout
2019-09-06 08:43:00;195;checkout
2019-09-06 08:44:00;167;dairy
2019-09-06 08:44:00;181;spices
2019-09-06 08:44:00;182;spices
2019-09-06 08:44:00;186;fruit
2019-09-06 08:44:00;188;spices
2019-09-06 08:44:00;189;dairy
2019-09-06 08:44:00;191;checkout
2019-09-06 08:44:00;196;drinks
2019-09-06 08:45:00;182;fruit
2019-09-06 08:45:00;188;dairy
2019-09-06 08:46:00;167;checkout
2019-09-06 08:46:00;182;dairy
2019-09-06 08:46:00;186;checkout
2019-09-06 08:46:00;188;checkout
2019-09-06 08:46:00;197;fruit
2019-09-06 08:47:00;181;fruit
2019-09-06 08:47:00;184;checkout
2019-09-06 08:47:00;189;checkout
2019-09-06 08:47:00;190;spices
2019-09-06 08:47:00;196;checkout
2019-09-06 08:47:00;198;drinks
2019-09-06 08:47:00;199;dairy
2019-09-06 08:47:00;200;dairy
2019-09-06 08:47:00;201;fruit
2019-09-06 08:48:00;182;fruit
2019-09-06 08:48:00;187;checkout
2019-09-06 08:48:00;200;fruit
2019-09-06 08:48:00;202;dairy
2019-09-06 08:48:00;203;fruit
2019-09-06 08:48:00;204;spices
2019-09-06 08:48:00;205;spices
2019-09-06 08:49:00;102;spices
2019-09-06 08:49:00;160;spices
2019-09-06 08:49:00;183;drinks
2019-09-06 08:49:00;197;checkout
2019-09-06 08:49:00;201;dairy
2019-09-06 08:49:00;205;fruit
2019-09-06 08:49:00;206;drinks
2019-09-06 08:49:00;207;spices
2019-09-06 08:49:00;208;fruit
2019-09-06 08:49:00;209;fruit
2019-09-06 08:49:00;210;dairy
2019-09-06 08:49:00;211;fruit
2019-09-06 08:50:00;102;drinks
2019-09-06 08:50:00;180;fruit
2019-09-06 08:50:00;181;checkout
2019-09-06 08:50:00;203;dairy
2019-09-06 08:50:00;204;fruit
2019-09-06 08:50:00;207;fruit
2019-09-06 08:50:00;211;spices
2019-09-06 08:50:00;212;fruit
2019-09-06 08:50:00;213;fruit
2019-09-06 08:50:00;214;fruit
2019-09-06 08:51:00;102;fruit
2019-09-06 08:51:00;160;dairy
2019-09-06 08:51:00;180;dairy
2019-09-06 08:51:00;182;checkout
2019-09-06 08:51:00;198;checkout
2019-09-06 08:51:00;206;checkout
2019-09-06 08:51:00;207;spices
2019-09-06 08:51:00;215;drinks
2019-09-06 08:51:00;216;drinks
2019-09-06 08:52:00;102;spices
2019-09-06 08:52:00;183;spices
2019-09-06 08:52:00;199;checkout
2019-09-06 08:52:00;200;checkout
2019-09-06 08:52:00;203;drinks
2019-09-06 08:52:00;207;dairy
2019-09-06 08:52:00;210;drinks
2019-09-06 08:52:00;213;checkout
2019-09-06 08:52:00;217;fruit
2019-09-06 08:52:00;218;fruit
2019-09-06 08:52:00;219;fruit
2019-09-06 08:53:00;183;fruit
2019-09-06 08:53:00;201;fruit
2019-09-06 08:53:00;203;checkout
2019-09-06 08:53:00;208;spices
2019-09-06 08:53:00;211;fruit
2019-09-06 08:53:00;219;spices
2019-09-06 08:53:00;220;dairy
2019-09-06 08:53:00;221;spices
2019-09-06 08:53:00;222;dairy
2019-09-06 08:53:00;223;dairy
2019-09-06 08:53:00;224;dairy
2019-09-06 08:53:00;225;dairy
2019-09-06 08:54:00;160;checkout
2019-09-06 08:54:00;205;checkout
2019-09-06 08:54:00;208;drinks
2019-09-06 08:54:00;214;drinks
2019-09-06 08:54:00;219;checkout
2019-09-06 08:54:00;221;dairy
2019-09-06 08:54:00;222;checkout
2019-09-06 08:54:00;224;checkout
2019-09-06 08:54:00;226;drinks
2019-09-06 08:54:00;227;dairy
2019-09-06 08:55:00;102;fruit
2019-09-06 08:55:00;207;drinks
2019-09-06 08:55:00;209;spices
2019-09-06 08:55:00;211;checkout
2019-09-06 08:55:00;214;checkout
2019-09-06 08:55:00;215;checkout
2019-09-06 08:55:00;221;checkout
2019-09-06 08:55:00;228;fruit
2019-09-06 08:55:00;229;fruit
2019-09-06 08:55:00;230;dairy
2019-09-06 08:55:00;231;spices
2019-09-06 08:56:00;102;checkout
2019-09-06 08:56:00;204;drinks
2019-09-06 08:56:00;209;drinks
2019-09-06 08:56:00;210;checkout
2019-09-06 08:56:00;216;fruit
