timestamp;customer_no;location
2019-09-02 07:27:00;41;dairy
2019-09-02 07:27:00;44;checkout
2019-09-02 07:27:00;45;dairy
2019-09-02 07:27:00;46;checkout
2019-09-02 07:27:00;47;drinks
2019-09-02 07:27:00;48;drinks
2019-09-02 07:27:00;49;spices
2019-09-02 07:28:00;41;spices
2019-09-02 07:28:00;43;dairy
2019-09-02 07:28:00;47;fruit
2019-09-02 07:28:00;48;checkout
2019-09-02 07:28:00;49;checkout
2019-09-02 07:28:00;50;fruit
2019-09-02 07:28:00;51;fruit
2019-09-02 07:29:00;6;checkout
2019-09-02 07:29:00;38;checkout
2019-09-02 07:29:00;40;spices
2019-09-02 07:29:00;50;drinks
2019-09-02 07:29:00;52;drinks
2019-09-02 07:29:00;53;fruit
2019-09-02 07:30:00;40;checkout
2019-09-02 07:30:00;41;drinks
2019-09-02 07:30:00;42;spices
2019-09-02 07:30:00;45;fruit
2019-09-02 07:30:00;54;spices
2019-09-02 07:30:00;55;spices
2019-09-02 07:30:00;56;fruit
2019-09-02 07:30:00;57;fruit
2019-09-02 07:30:00;58;drinks
2019-09-02 07:30:00;59;dairy
2019-09-02 07:31:00;45;drinks
2019-09-02 07:31:00;50;spices
2019-09-02 07:31:00;51;dairy
2019-09-02 07:31:00;52;spices
2019-09-02 07:31:00;54;dairy
2019-09-02 07:31:00;57;checkout
2019-09-02 07:32:00;42;fruit
2019-09-02 07:32:00;47;dairy
2019-09-02 07:32:00;50;checkout
2019-09-02 07:32:00;53;checkout
2019-09-02 07:32:00;55;dairy
2019-09-02 07:32:00;58;checkout
2019-09-02 07:33:00;27;checkout
2019-09-02 07:33:00;33;checkout
2019-09-02 07:33:00;41;checkout
2019-09-02 07:33:00;42;dairy
2019-09-02 07:33:00;51;checkout
2019-09-02 07:33:00;52;fruit
2019-09-02 07:33:00;56;dairy
2019-09-02 07:33:00;60;fruit
2019-09-02 07:33:00;61;spices
2019-09-02 07:33:00;62;spices
2019-09-02 07:34:00;45;fruit
2019-09-02 07:34:00;56;spices
2019-09-02 07:34:00;61;drinks
2019-09-02 07:35:00;55;checkout
2019-09-02 07:35:00;56;drinks
2019-09-02 07:35:00;59;drinks
2019-09-02 07:35:00;60;drinks
2019-09-02 07:35:00;62;drinks
2019-09-02 07:36:00;45;dairy
2019-09-02 07:36:00;47;checkout
2019-09-02 07:36:00;52;drinks
2019-09-02 07:36:00;60;checkout
2019-09-02 07:37:00;52;fruit
2019-09-02 07:37:00;54;checkout
2019-09-02 07:38:00;59;fruit
2019-09-02 07:38:00;62;checkout
2019-09-02 07:39:00;43;fruit
2019-09-02 07:39:00;52;checkout
2019-09-02 07:39:00;59;checkout
2019-09-02 07:39:00;63;spices
2019-09-02 07:40:00;56;checkout
2019-09-02 07:40:00;63;drinks
2019-09-02 07:40:00;64;drinks
2019-09-02 07:40:00;65;drinks
2019-09-02 07:40:00;66;spices
2019-09-02 07:41:00;43;dairy
2019-09-02 07:41:00;61;checkout
2019-09-02 07:41:00;63;fruit
2019-09-02 07:42:00;64;fruit
2019-09-02 07:42:00;67;dairy
2019-09-02 07:42:00;68;spices
2019-09-02 07:42:00;69;fruit
2019-09-02 07:42:00;70;spices
2019-09-02 07:43:00;43;checkout
2019-09-02 07:43:00;63;dairy
2019-09-02 07:43:00;64;drinks
2019-09-02 07:43:00;66;drinks
2019-09-02 07:43:00;69;checkout
2019-09-02 07:43:00;71;dairy
2019-09-02 07:43:00;72;spices
2019-09-02 07:43:00;73;dairy
2019-09-02 07:43:00;74;spices
2019-09-02 07:43:00;75;spices
2019-09-02 07:44:00;42;checkout
2019-09-02 07:44:00;63;fruit
2019-09-02 07:44:00;67;spices
2019-09-02 07:44:00;70;drinks
2019-09-02 07:44:00;71;fruit
2019-09-02 07:44:00;73;checkout
2019-09-02 07:44:00;75;dairy
2019-09-02 07:44:00;76;drinks
2019-09-02 07:44:00;77;fruit
2019-09-02 07:44:00;78;spices
2019-09-02 07:44:00;79;dairy
2019-09-02 07:45:00;64;checkout
2019-09-02 07:45:00;66;spices
2019-09-02 07:45:00;68;drinks
2019-09-02 07:45:00;72;drinks
2019-09-02 07:45:00;74;fruit
2019-09-02 07:45:00;75;drinks
2019-09-02 07:45:00;78;dairy
2019-09-02 07:46:00;63;drinks
2019-09-02 07:46:00;65;dairy
2019-09-02 07:46:00;67;drinks
2019-09-02 07:46:00;74;checkout
2019-09-02 07:47:00;65;checkout
2019-09-02 07:47:00;66;checkout
2019-09-02 07:47:00;70;checkout
2019-09-02 07:47:00;75;spices
2019-09-02 07:47:00;80;dairy
2019-09-02 07:47:00;81;drinks
2019-09-02 07:47:00;82;drinks
2019-09-02 07:47:00;83;fruit
2019-09-02 07:48:00;63;checkout
2019-09-02 07:48:00;67;checkout
2019-09-02 07:48:00;68;fruit
2019-09-02 07:48:00;75;drinks
2019-09-02 07:48:00;78;checkout
2019-09-02 07:48:00;80;drinks
2019-09-02 07:48:00;81;fruit
2019-09-02 07:48:00;83;dairy
2019-09-02 07:48:00;84;fruit
2019-09-02 07:48:00;85;drinks
2019-09-02 07:49:00;76;dairy
2019-09-02 07:49:00;81;checkout
2019-09-02 07:49:00;83;checkout
2019-09-02 07:49:00;85;spices
2019-09-02 07:49:00;86;spices
2019-09-02 07:49:00;87;drinks
2019-09-02 07:49:00;88;dairy
2019-09-02 07:49:00;89;drinks
2019-09-02 07:49:00;90;spices
2019-09-02 07:50:00;68;spices
2019-09-02 07:50:00;75;checkout
2019-09-02 07:50:00;76;drinks
2019-09-02 07:50:00;84;drinks
2019-09-02 07:50:00;85;checkout
2019-09-02 07:50:00;86;drinks
2019-09-02 07:50:00;87;checkout
2019-09-02 07:50:00;89;checkout
2019-09-02 07:50:00;90;checkout
2019-09-02 07:51:00;71;checkout
2019-09-02 07:51:00;76;checkout
2019-09-02 07:51:00;86;spices
2019-09-02 07:52:00;68;checkout
2019-09-02 07:52:00;72;checkout
2019-09-02 07:52:00;77;checkout
2019-09-02 07:52:00;82;checkout
2019-09-02 07:52:00;91;fruit
2019-09-02 07:52:00;92;dairy
2019-09-02 07:52:00;93;dairy
2019-09-02 07:52:00;94;drinks
2019-09-02 07:53:00;79;drinks
2019-09-02 07:53:00;80;spices
2019-09-02 07:53:00;86;fruit
2019-09-02 07:53:00;93;checkout
2019-09-02 07:53:00;94;dairy
2019-09-02 07:53:00;95;drinks
2019-09-02 07:53:00;96;dairy
2019-09-02 07:54:00;79;checkout
2019-09-02 07:54:00;80;dairy
2019-09-02 07:54:00;84;spices
2019-09-02 07:54:00;94;checkout
2019-09-02 07:54:00;96;checkout
2019-09-02 07:54:00;97;fruit
2019-09-02 07:55:00;45;checkout
2019-09-02 07:55:00;84;dairy
2019-09-02 07:55:00;86;dairy
2019-09-02 07:56:00;91;dairy
2019-09-02 07:56:00;98;dairy
2019-09-02 07:56:00;99;dairy
2019-09-02 07:56:00;100;drinks
2019-09-02 07:56:00;101;fruit
2019-09-02 07:56:00;102;dairy
2019-09-02 07:57:00;86;fruit
2019-09-02 07:57:00;88;checkout
2019-09-02 07:57:00;92;checkout
2019-09-02 07:57:00;95;fruit
2019-09-02 07:57:00;98;drinks
2019-09-02 07:58:00;98;fruit
2019-09-02 07:58:00;99;drinks
2019-09-02 07:59:00;80;fruit
2019-09-02 07:59:00;91;checkout
2019-09-02 07:59:00;98;drinks
2019-09-02 08:00:00;98;checkout
2019-09-02 08:00:00;99;spices
2019-09-02 08:00:00;101;checkout
2019-09-02 08:01:00;84;drinks
2019-09-02 08:01:00;86;spices
2019-09-02 08:01:00;97;checkout
2019-09-02 08:01:00;99;drinks
2019-09-02 08:01:00;102;checkout
2019-09-02 08:02:00;80;checkout
2019-09-02 08:02:00;84;checkout
2019-09-02 08:02:00;95;spices
2019-09-02 08:02:00;103;dairy
2019-09-02 08:02:00;104;fruit
2019-09-02 08:02:00;105;fruit
2019-09-02 08:03:00;95;dairy
2019-09-02 08:03:00;99;checkout
2019-09-02 08:03:00;100;checkout
2019-09-02 08:03:00;105;checkout
2019-09-02 08:03:00;106;drinks
2019-09-02 08:03:00;107;dairy
2019-09-02 08:03:00;108;fruit
2019-09-02 08:04:00;103;drinks
2019-09-02 08:04:00;106;spices
2019-09-02 08:05:00;86;dairy
2019-09-02 08:05:00;103;spices
2019-09-02 08:05:00;109;dairy
2019-09-02 08:05:00;110;spices
2019-09-02 08:06:00;86;drinks
2019-09-02 08:06:00;103;drinks
2019-09-02 08:06:00;106;checkout
2019-09-02 08:06:00;108;dairy
2019-09-02 08:06:00;111;fruit
2019-09-02 08:06:00;112;fruit
2019-09-02 08:06:00;113;dairy
2019-09-02 08:06:00;114;drinks
2019-09-02 08:07:00;86;fruit
2019-09-02 08:07:00;108;checkout
2019-09-02 08:07:00;112;dairy
2019-09-02 08:07:00;114;checkout
2019-09-02 08:07:00;115;fruit
2019-09-02 08:07:00;116;drinks
2019-09-02 08:08:00;103;checkout
2019-09-02 08:08:00;104;spices
2019-09-02 08:08:00;110;dairy
2019-09-02 08:08:00;113;drinks
2019-09-02 08:08:00;116;checkout
2019-09-02 08:09:00;86;drinks
2019-09-02 08:09:00;104;drinks
2019-09-02 08:09:00;113;fruit
2019-09-02 08:10:00;117;dairy
2019-09-02 08:10:00;118;fruit
2019-09-02 08:10:00;119;drinks
2019-09-02 08:11:00;104;spices
2019-09-02 08:11:00;110;checkout
2019-09-02 08:11:00;113;checkout
2019-09-02 08:11:00;119;checkout
2019-09-02 08:11:00;120;spices
2019-09-02 08:11:00;121;dairy
2019-09-02 08:11:00;122;dairy
2019-09-02 08:12:00;86;checkout
2019-09-02 08:12:00;104;dairy
2019-09-02 08:12:00;117;spices
2019-09-02 08:12:00;118;checkout
2019-09-02 08:13:00;111;dairy
2019-09-02 08:13:00;112;checkout
2019-09-02 08:13:00;123;drinks
2019-09-02 08:14:00;115;checkout
2019-09-02 08:14:00;120;dairy
2019-09-02 08:14:00;124;fruit
2019-09-02 08:14:00;125;fruit
2019-09-02 08:14:00;126;fruit
2019-09-02 08:15:00;104;fruit
2019-09-02 08:15:00;111;checkout
2019-09-02 08:15:00;120;checkout
2019-09-02 08:16:00;117;drinks
2019-09-02 08:16:00;121;checkout
2019-09-02 08:16:00;122;drinks
2019-09-02 08:16:00;124;checkout
2019-09-02 08:16:00;125;checkout
2019-09-02 08:16:00;127;spices
2019-09-02 08:16:00;128;fruit
2019-09-02 08:16:00;129;spices
2019-09-02 08:16:00;130;drinks
2019-09-02 08:17:00;117;checkout
2019-09-02 08:17:00;122;checkout
2019-09-02 08:17:00;123;dairy
2019-09-02 08:17:00;127;fruit
2019-09-02 08:17:00;129;checkout
2019-09-02 08:18:00;107;spices
2019-09-02 08:18:00;123;checkout
2019-09-02 08:18:00;127;spices
2019-09-02 08:18:00;130;checkout
2019-09-02 08:19:00;107;checkout
2019-09-02 08:19:00;127;checkout
2019-09-02 08:20:00;131;dairy
2019-09-02 08:21:00;126;checkout
2019-09-02 08:21:00;131;checkout
2019-09-02 08:21:00;132;fruit
2019-09-02 08:22:00;95;checkout
2019-09-02 08:22:00;128;checkout
2019-09-02 08:22:00;133;dairy
2019-09-02 08:22:00;134;drinks
2019-09-02 08:22:00;135;dairy
2019-09-02 08:22:00;136;dairy
2019-09-02 08:22:00;137;fruit
2019-09-02 08:22:00;138;fruit
2019-09-02 08:22:00;139;dairy
2019-09-02 08:22:00;140;fruit
2019-09-02 08:23:00;132;checkout
2019-09-02 08:23:00;138;dairy
2019-09-02 08:23:00;141;fruit
2019-09-02 08:23:00;142;dairy
2019-09-02 08:23:00;143;dairy
2019-09-02 08:24:00;104;checkout
2019-09-02 08:24:00;138;spices
2019-09-02 08:25:00;133;drinks
2019-09-02 08:25:00;138;drinks
2019-09-02 08:25:00;139;checkout
2019-09-02 08:25:00;140;checkout
2019-09-02 08:25:00;141;checkout
2019-09-02 08:26:00;134;checkout
2019-09-02 08:26:00;135;checkout
2019-09-02 08:26:00;136;drinks
2019-09-02 08:26:00;137;checkout
2019-09-02 08:26:00;143;drinks
2019-09-02 08:26:00;144;drinks
2019-09-02 08:26:00;145;drinks
2019-09-02 08:26:00;146;dairy
2019-09-02 08:27:00;136;fruit
2019-09-02 08:27:00;143;checkout
2019-09-02 08:27:00;145;checkout
2019-09-02 08:28:00;136;checkout
2019-09-02 08:28:00;142;drinks
2019-09-02 08:28:00;146;spices
2019-09-02 08:28:00;147;dairy
2019-09-02 08:28:00;148;spices
2019-09-02 08:28:00;149;spices
2019-09-02 08:29:00;138;checkout
2019-09-02 08:29:00;146;drinks
2019-09-02 08:29:00;149;fruit
2019-09-02 08:29:00;150;dairy
2019-09-02 08:29:00;151;dairy
2019-09-02 08:30:00;142;checkout
2019-09-02 08:30:00;147;fruit
2019-09-02 08:30:00;148;checkout
2019-09-02 08:31:00;144;spices
2019-09-02 08:31:00;146;spices
2019-09-02 08:31:00;147;spices
2019-09-02 08:31:00;152;fruit
2019-09-02 08:31:00;153;dairy
2019-09-02 08:31:00;154;dairy
2019-09-02 08:31:00;155;drinks
2019-09-02 08:32:00;147;fruit
2019-09-02 08:32:00;149;checkout
2019-09-02 08:32:00;155;checkout
2019-09-02 08:32:00;156;fruit
2019-09-02 08:32:00;157;spices
2019-09-02 08:33:00;109;spices
2019-09-02 08:33:00;133;spices
2019-09-02 08:33:00;146;checkout
2019-09-02 08:33:00;152;checkout
2019-09-02 08:33:00;153;checkout
2019-09-02 08:33:00;154;spices
2019-09-02 08:33:00;156;checkout
2019-09-02 08:33:00;158;drinks
2019-09-02 08:33:00;159;drinks
2019-09-02 08:33:00;160;fruit
2019-09-02 08:34:00;109;drinks
2019-09-02 08:34:00;147;drinks
2019-09-02 08:34:00;150;drinks
2019-09-02 08:34:00;151;fruit
2019-09-02 08:34:00;159;fruit
2019-09-02 08:34:00;161;dairy
2019-09-02 08:34:00;162;spices
2019-09-02 08:34:00;163;drinks
2019-09-02 08:34:00;164;fruit
2019-09-02 08:35:00;144;drinks
2019-09-02 08:35:00;150;checkout
2019-09-02 08:35:00;157;dairy
2019-09-02 08:35:00;158;spices
2019-09-02 08:35:00;160;drinks
2019-09-02 08:35:00;161;drinks
2019-09-02 08:35:00;162;fruit
2019-09-02 08:35:00;163;spices
2019-09-02 08:35:00;165;fruit
2019-09-02 08:36:00;133;dairy
2019-09-02 08:36:00;144;checkout
2019-09-02 08:36:00;154;drinks
2019-09-02 08:36:00;158;drinks
2019-09-02 08:36:00;163;dairy
2019-09-02 08:36:00;164;dairy
2019-09-02 08:37:00;109;fruit
2019-09-02 08:37:00;161;spices
2019-09-02 08:37:00;166;dairy
2019-09-02 08:37:00;167;spices
2019-09-02 08:38:00;147;checkout
2019-09-02 08:38:00;154;fruit
2019-09-02 08:38:00;157;checkout
2019-09-02 08:38:00;159;spices
2019-09-02 08:38:00;162;checkout
2019-09-02 08:38:00;167;dairy
2019-09-02 08:38:00;168;drinks
2019-09-02 08:39:00;109;dairy
2019-09-02 08:39:00;151;checkout
2019-09-02 08:39:00;161;drinks
2019-09-02 08:39:00;167;fruit
2019-09-02 08:39:00;169;drinks
2019-09-02 08:40:00;160;checkout
2019-09-02 08:40:00;168;spices
2019-09-02 08:40:00;170;fruit
2019-09-02 08:40:00;171;spices
2019-09-02 08:40:00;172;drinks
2019-09-02 08:40:00;173;drinks
2019-09-02 08:40:00;174;fruit
2019-09-02 08:41:00;133;spices
2019-09-02 08:41:00;154;drinks
2019-09-02 08:41:00;161;spices
2019-09-02 08:41:00;164;checkout
2019-09-02 08:41:00;167;dairy
2019-09-02 08:41:00;168;checkout
2019-09-02 08:41:00;171;dairy
2019-09-02 08:41:00;175;drinks
2019-09-02 08:41:00;176;drinks
2019-09-02 08:42:00;163;drinks
2019-09-02 08:42:00;165;dairy
2019-09-02 08:42:00;167;drinks
2019-09-02 08:42:00;169;spices
2019-09-02 08:42:00;172;spices
2019-09-02 08:42:00;175;checkout
2019-09-02 08:42:00;176;fruit
2019-09-02 08:43:00;154;fruit
2019-09-02 08:43:00;165;drinks
2019-09-02 08:43:00;170;checkout
2019-09-02 08:43:00;177;fruit
2019-09-02 08:43:00;178;fruit
2019-09-02 08:43:00;179;spices
2019-09-02 08:43:00;180;fruit
2019-09-02 08:43:00;181;fruit
2019-09-02 08:43:00;182;dairy
2019-09-02 08:43:00;183;fruit
2019-09-02 08:44:00;109;spices
2019-09-02 08:44:00;154;spices
2019-09-02 08:44:00;159;drinks
2019-09-02 08:44:00;166;checkout
2019-09-02 08:44:00;169;checkout
2019-09-02 08:44:00;171;checkout
2019-09-02 08:44:00;174;checkout
2019-09-02 08:44:00;176;checkout
2019-09-02 08:44:00;181;dairy
2019-09-02 08:44:00;183;checkout
2019-09-02 08:44:00;184;drinks
2019-09-02 08:45:00;109;fruit
2019-09-02 08:45:00;133;dairy
2019-09-02 08:45:00;158;checkout
2019-09-02 08:45:00;159;fruit
2019-09-02 08:45:00;173;checkout
2019-09-02 08:45:00;177;checkout
2019-09-02 08:45:00;179;drinks
2019-09-02 08:45:00;181;checkout
2019-09-02 08:45:00;182;spices
2019-09-02 08:45:00;184;spices
2019-09-02 08:46:00;109;spices
2019-09-02 08:46:00;133;fruit
2019-09-02 08:46:00;154;dairy
2019-09-02 08:46:00;159;checkout
2019-09-02 08:46:00;161;dairy
2019-09-02 08:46:00;172;dairy
2019-09-02 08:46:00;178;drinks
2019-09-02 08:46:00;179;checkout
2019-09-02 08:46:00;182;dairy
2019-09-02 08:46:00;184;drinks
2019-09-02 08:46:00;185;dairy
2019-09-02 08:46:00;186;dairy
2019-09-02 08:46:00;187;drinks
2019-09-02 08:47:00;133;checkout
2019-09-02 08:47:00;161;checkout
2019-09-02 08:47:00;167;spices
2019-09-02 08:47:00;184;fruit
2019-09-02 08:47:00;188;fruit
2019-09-02 08:47:00;189;dairy
2019-09-02 08:47:00;190;spices
2019-09-02 08:47:00;191;dairy
2019-09-02 08:48:00;109;drinks
2019-09-02 08:48:00;167;fruit
2019-09-02 08:48:00;184;checkout
2019-09-02 08:48:00;187;spices
2019-09-02 08:48:00;189;spices
2019-09-02 08:48:00;190;dairy
2019-09-02 08:48:00;192;dairy
2019-09-02 08:48:00;193;drinks
2019-09-02 08:48:00;194;drinks
2019-09-02 08:48:00;195;dairy
2019-09-02 08:49:00;178;checkout
2019-09-02 08:49:00;180;dairy
2019-09-02 08:49:00;189;drinks
2019-09-02 08:49:00;194;checkout
2019-09-02 08:50:00;109;checkout
2019-09-02 08:50:00;165;checkout
2019-09-02 08:50:00;172;checkout
2019-09-02 08:50:00;180;checkout
2019-09-02 08:50:00;182;checkout
2019-09-02 08:50:00;185;checkout
2019-09-02 08:50:00;187;dairy
2019-09-02 08:50:00;188;checkout
2019-09-02 08:50:00;195;fruit
2019-09-02 08:50:00;196;dairy
2019-09-02 08:51:00;163;checkout
2019-09-02 08:51:00;187;fruit
2019-09-02 08:51:00;193;checkout
2019-09-02 08:51:00;195;drinks
2019-09-02 08:51:00;196;spices
2019-09-02 08:51:00;197;fruit
2019-09-02 08:51:00;198;fruit
2019-09-02 08:51:00;199;fruit
2019-09-02 08:51:00;200;fruit
2019-09-02 08:51:00;201;fruit
2019-09-02 08:52:00;189;fruit
2019-09-02 08:52:00;195;checkout
2019-09-02 08:52:00;201;dairy
2019-09-02 08:53:00;154;checkout
2019-09-02 08:53:00;191;drinks
2019-09-02 08:53:00;196;fruit
2019-09-02 08:53:00;198;checkout
2019-09-02 08:54:00;187;checkout
2019-09-02 08:54:00;189;checkout
2019-09-02 08:54:00;190;checkout
2019-09-02 08:54:00;191;spices
2019-09-02 08:55:00;192;drinks
2019-09-02 08:55:00;197;spices
2019-09-02 08:55:00;199;dairy
2019-09-02 08:55:00;201;checkout
2019-09-02 08:55:00;202;dairy
2019-09-02 08:55:00;203;spices
2019-09-02 08:55:00;204;dairy
2019-09-02 08:55:00;205;fruit
2019-09-02 08:55:00;206;fruit
2019-09-02 08:55:00;207;fruit
2019-09-02 08:56:00;191;dairy
2019-09-02 08:56:00;197;checkout
2019-09-02 08:56:00;203;drinks
2019-09-02 08:56:00;204;checkout
2019-09-02 08:56:00;208;dairy
2019-09-02 08:56:00;209;fruit
2019-09-02 08:56:00;210;fruit
2019-09-02 08:57:00;186;fruit
2019-09-02 08:57:00;191;checkout
2019-09-02 08:57:00;196;checkout
2019-09-02 08:57:00;200;checkout
2019-09-02 08:57:00;205;drinks
2019-09-02 08:57:00;207;checkout
2019-09-02 08:57:00;209;checkout
2019-09-02 08:58:00;186;dairy
2019-09-02 08:58:00;202;checkout
2019-09-02 08:58:00;206;dairy
2019-09-02 08:58:00;208;drinks
2019-09-02 08:58:00;210;checkout
2019-09-02 08:58:00;211;dairy
2019-09-02 08:58:00;212;dairy
2019-09-02 08:58:00;213;drinks
2019-09-02 08:58:00;214;fruit
2019-09-02 08:59:00;199;fruit
2019-09-02 08:59:00;205;checkout
2019-09-02 08:59:00;213;checkout
2019-09-02 08:59:00;215;fruit
2019-09-02 09:00:00;167;drinks
2019-09-02 09:00:00;192;fruit
2019-09-02 09:00:00;203;checkout
2019-09-02 09:00:00;206;drinks
2019-09-02 09:00:00;208;fruit
2019-09-02 09:00:00;212;checkout
2019-09-02 09:00:00;215;checkout
2019-09-02 09:00:00;216;dairy
2019-09-02 09:01:00;192;drinks
2019-09-02 09:01:00;206;fruit
2019-09-02 09:02:00;192;checkout
2019-09-02 09:02:00;199;spices
2019-09-02 09:02:00;208;dairy
2019-09-02 09:02:00;214;dairy
2019-09-02 09:02:00;216;drinks
2019-09-02 09:03:00;167;spices
2019-09-02 09:03:00;199;drinks
2019-09-02 09:03:00;206;dairy
2019-09-02 09:03:00;214;drinks
2019-09-02 09:03:00;217;spices
2019-09-02 09:03:00;218;fruit
2019-09-02 09:04:00;167;dairy
2019-09-02 09:04:00;186;drinks
2019-09-02 09:04:00;211;spices
2019-09-02 09:05:00;211;dairy
2019-09-02 09:05:00;216;spices
2019-09-02 09:05:00;217;dairy
2019-09-02 09:06:00;199;spices
2019-09-02 09:06:00;208;checkout
2019-09-02 09:06:00;216;drinks
2019-09-02 09:07:00;167;checkout
2019-09-02 09:07:00;216;checkout
2019-09-02 09:07:00;218;checkout
2019-09-02 09:08:00;186;fruit
2019-09-02 09:08:00;211;drinks
2019-09-02 09:08:00;219;fruit
2019-09-02 09:08:00;220;fruit
2019-09-02 09:08:00;221;dairy
2019-09-02 09:08:00;222;spices
2019-09-02 09:09:00;199;checkout
2019-09-02 09:09:00;214;fruit
2019-09-02 09:09:00;217;drinks
2019-09-02 09:09:00;222;checkout
2019-09-02 09:09:00;223;fruit
2019-09-02 09:10:00;186;dairy
2019-09-02 09:10:00;206;checkout
2019-09-02 09:10:00;214;drinks
2019-09-02 09:10:00;219;dairy
2019-09-02 09:10:00;220;spices
2019-09-02 09:10:00;224;spices
2019-09-02 09:10:00;225;fruit
2019-09-02 09:11:00;211;fruit
2019-09-02 09:11:00;223;checkout
2019-09-02 09:11:00;224;drinks
2019-09-02 09:11:00;226;fruit
2019-09-02 09:11:00;227;fruit
2019-09-02 09:12:00;211;checkout
2019-09-02 09:12:00;217;fruit
2019-09-02 09:12:00;224;checkout
2019-09-02 09:12:00;225;spices
